LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
732,Jul,3,10:05:25,combo,ftpd,32050.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
733,Jul,3,10:05:25,combo,ftpd,32056.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
734,Jul,3,10:05:25,combo,ftpd,32058.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
735,Jul,3,10:05:25,combo,ftpd,32052.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
736,Jul,3,10:05:25,combo,ftpd,32061.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
737,Jul,3,10:05:25,combo,ftpd,32055.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
738,Jul,3,10:05:25,combo,ftpd,32064.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
739,Jul,3,10:05:25,combo,ftpd,32054.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
740,Jul,3,10:05:25,combo,ftpd,32049.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>,176,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date} {time}'
The template of 'login incorrect; user=root' is 'login incorrect; user={user}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*>' is 'login incorrect; user=<*>' Could you please provide me with the log message you would like me to abstract?
741,Jul,3,23:16:09,combo,ftpd,768.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
742,Jul,3,23:16:09,combo,ftpd,772.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
743,Jul,3,23:16:09,combo,ftpd,769.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
744,Jul,3,23:16:09,combo,ftpd,767.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
745,Jul,3,23:16:09,combo,ftpd,765.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
746,Jul,3,23:16:09,combo,ftpd,766.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
747,Jul,3,23:16:09,combo,ftpd,770.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
748,Jul,3,23:16:09,combo,ftpd,764.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
749,Jul,3,23:16:09,combo,ftpd,757.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
750,Jul,3,23:16:09,combo,ftpd,763.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
751,Jul,3,23:16:09,combo,ftpd,758.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
Could you please provide me with the log message you would like me to abstract?",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> connection from <*> (<*>) at <*>,connection from <*> at <*>' Could you please provide me with the log message you would like me to abstract?
